,EPOCH,POINTS,REWARD
301,301.0,3.0,13.449999999999996
302,302.0,0.0,-1.3
303,303.0,1.0,2.924999999999991
304,304.0,5.0,21.500000000000057
305,305.0,1.0,3.724999999999998
306,306.0,6.0,27.525000000000034
307,307.0,1.0,3.249999999999994
308,308.0,3.0,12.899999999999984
309,309.0,5.0,22.27500000000001
310,310.0,1.0,3.3499999999999988
311,311.0,2.0,7.624999999999995
312,312.0,4.0,17.224999999999987
313,313.0,1.0,3.8249999999999993
314,314.0,4.0,17.69999999999999
315,315.0,0.0,-1.175
316,316.0,0.0,-1.2
317,317.0,1.0,3.4999999999999982
318,318.0,2.0,8.449999999999996
319,319.0,1.0,3.549999999999998
320,320.0,5.0,22.02499999999999
321,321.0,5.0,22.475000000000016
322,322.0,2.0,8.399999999999997
323,323.0,2.0,7.999999999999991
324,324.0,3.0,13.19999999999999
325,325.0,4.0,16.650000000000023
326,326.0,4.0,17.625000000000014
327,327.0,9.0,41.05000000000006
328,328.0,4.0,17.774999999999984
329,329.0,17.0,78.50000000000001
330,330.0,1.0,3.625
331,331.0,2.0,8.099999999999993
332,332.0,8.0,36.60000000000006
333,333.0,1.0,3.6999999999999984
334,334.0,2.0,8.299999999999994
335,335.0,2.0,8.724999999999998
336,336.0,7.0,30.825000000000067
337,337.0,2.0,7.89999999999999
338,338.0,1.0,3.524999999999995
339,339.0,8.0,36.225000000000065
340,340.0,4.0,17.27500000000001
341,341.0,0.0,-1.025
342,342.0,6.0,27.05000000000003
343,343.0,0.0,-1.075
344,344.0,3.0,12.24999999999998
345,345.0,3.0,12.999999999999993
346,346.0,1.0,3.5999999999999988
347,347.0,2.0,8.324999999999994
348,348.0,4.0,17.04999999999998
349,349.0,1.0,3.149999999999994
350,350.0,0.0,-1.15
351,351.0,1.0,3.649999999999997
352,352.0,8.0,36.22500000000005
353,353.0,0.0,-1.1
354,354.0,0.0,-1.325
355,355.0,1.0,3.5749999999999993
356,356.0,3.0,12.774999999999984
357,357.0,6.0,27.47500000000006
358,358.0,3.0,12.949999999999985
359,359.0,2.0,8.399999999999993
360,360.0,2.0,8.149999999999993
361,361.0,3.0,13.124999999999991
362,362.0,2.0,8.449999999999992
363,363.0,5.0,21.90000000000003
364,364.0,2.0,8.499999999999993
365,365.0,11.0,50.57500000000015
366,366.0,1.0,3.349999999999995
367,367.0,4.0,17.499999999999986
368,368.0,1.0,3.099999999999996
369,369.0,2.0,7.82499999999999
370,370.0,0.0,-1.4500000000000002
371,371.0,3.0,11.099999999999968
372,372.0,4.0,18.200000000000003
373,373.0,1.0,3.649999999999996
374,374.0,12.0,56.92500000000008
375,375.0,5.0,22.325000000000017
376,376.0,2.0,7.574999999999992
377,377.0,3.0,12.699999999999983
378,378.0,2.0,8.224999999999993
379,379.0,4.0,18.04999999999999
380,380.0,2.0,8.399999999999995
381,381.0,1.0,3.299999999999998
382,382.0,0.0,-1.125
383,383.0,1.0,3.5749999999999993
384,384.0,10.0,46.85000000000005
385,385.0,6.0,27.250000000000007
386,386.0,1.0,3.549999999999998
387,387.0,7.0,31.52500000000007
388,388.0,1.0,2.050000000000003
389,389.0,3.0,12.27499999999998
390,390.0,3.0,13.024999999999986
391,391.0,4.0,17.274999999999995
392,392.0,4.0,17.47499999999998
393,393.0,3.0,12.449999999999985
394,394.0,5.0,21.475000000000016
395,395.0,1.0,3.424999999999997
396,396.0,0.0,-1.225
397,397.0,4.0,17.27499999999999
398,398.0,0.0,-1.0
399,399.0,1.0,3.724999999999998
400,400.0,1.0,3.2499999999999956
401,401.0,1.0,3.599999999999998
402,402.0,1.0,3.749999999999999
403,403.0,2.0,8.499999999999996
404,404.0,1.0,2.624999999999991
405,405.0,0.0,-1.125
